datetime,open,high,low,close,volume
2026-04-10 09:56:00,71797.73,71812.32,71797.72,71806.45,6.7842
2026-04-10 09:57:00,71806.44,71839.8,71787.4,71790.31,13.5644
2026-04-10 09:58:00,71790.31,71803.9,71787.4,71787.41,6.2908
2026-04-10 09:59:00,71787.41,71793.36,71787.4,71787.41,12.1428
2026-04-10 10:00:00,71787.41,71787.41,71777.27,71777.27,3.9696000000000002
2026-04-10 10:01:00,71777.27,71791.56,71759.59,71791.56,7.0156
2026-04-10 10:02:00,71791.57,71794.35,71790.81,71790.81,1.4496
2026-04-10 10:03:00,71790.82,71790.82,71770.03,71784.7,6.205
2026-04-10 10:04:00,71784.7,71797.82,71784.7,71797.81,2.4884
2026-04-10 10:05:00,71797.82,71797.82,71779.84,71779.84,3.7944
2026-04-10 10:06:00,71779.84,71779.85,71720.98,71729.27,7.8516
2026-04-10 10:07:00,71729.28,71749.35,71722.91,71749.35,8.5648
2026-04-10 10:08:00,71749.36,71781.75,71749.36,71764.01,4.2812
2026-04-10 10:09:00,71764.0,71771.19,71764.0,71771.18,1.2296
2026-04-10 10:10:00,71771.19,71771.19,71749.16,71754.41,12.2294
2026-04-10 10:11:00,71754.41,71760.68,71750.0,71760.67,1.5118
2026-04-10 10:12:00,71760.67,71762.0,71754.81,71759.23,2.866
2026-04-10 10:13:00,71759.23,71791.57,71759.23,71791.57,3.312
2026-04-10 10:14:00,71791.57,71810.4,71791.57,71810.39,3.7534
2026-04-10 10:15:00,71810.39,71810.4,71810.39,71810.4,2.033
2026-04-10 10:16:00,71810.39,71810.39,71795.47,71797.81,11.7434
2026-04-10 10:17:00,71797.81,71809.78,71797.03,71797.04,3.379
2026-04-10 10:18:00,71797.03,71804.76,71797.03,71804.24,1.5424
2026-04-10 10:19:00,71804.24,71816.04,71804.24,71816.04,2.8416
2026-04-10 10:20:00,71816.04,71816.04,71810.38,71810.39,4.2946
2026-04-10 10:21:00,71810.39,71810.39,71779.95,71779.96,7.1998
2026-04-10 10:22:00,71779.96,71791.74,71779.95,71782.0,4.8896
2026-04-10 10:23:00,71782.01,71785.35,71757.17,71757.18,4.622
2026-04-10 10:24:00,71757.17,71757.18,71726.89,71738.43,9.1492
2026-04-10 10:25:00,71738.43,71770.87,71738.42,71766.46,3.4368
2026-04-10 10:26:00,71766.47,71772.95,71762.0,71770.01,3.4686
2026-04-10 10:27:00,71770.0,71770.01,71737.74,71737.75,6.9132
2026-04-10 10:28:00,71737.75,71737.75,71711.6,71726.26,23.5534
2026-04-10 10:29:00,71726.26,71730.82,71726.26,71730.82,5.332
2026-04-10 10:30:00,71730.82,71757.78,71730.82,71750.81,9.7154
2026-04-10 10:31:00,71750.82,71755.35,71739.46,71744.98,4.5972
2026-04-10 10:32:00,71744.97,71762.48,71744.97,71762.48,1.534
2026-04-10 10:33:00,71762.47,71762.48,71756.24,71756.25,2.4556
2026-04-10 10:34:00,71756.25,71763.43,71756.24,71757.01,2.1006
2026-04-10 10:35:00,71757.01,71757.01,71744.97,71744.97,3.0864
2026-04-10 10:36:00,71744.97,71750.0,71722.68,71749.99,6.271
2026-04-10 10:37:00,71749.99,71768.65,71749.99,71766.86,8.1438
2026-04-10 10:38:00,71766.85,71782.64,71765.97,71765.98,7.7846
2026-04-10 10:39:00,71765.97,71781.83,71765.97,71776.73,3.6078
2026-04-10 10:40:00,71776.72,71781.83,71771.32,71781.83,3.7226
2026-04-10 10:41:00,71781.83,71818.3,71781.82,71810.52,44.7928
